TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,413eaaf7-7699-49c3-9fe0-f6a4005f1a1a,Mosquitoes,LivingAgent,39.330693,5.357721,1,880,ADULT,0.67,0,0,0,0,0,0,0,1470.0,0.0,1.0857,0.2475,23.8
100,029e1973-64db-4b0e-99a9-be02b617e2f0,Mosquitoes,LivingAgent,38.768673,5.265042,1,1125,ADULT,0.725,0,0,0,0,0,0,0,1863.0,0.0,0.3701,0.3748,23.59
100,494d6e7f-b196-46c1-a05f-326f56d4b1c9,Mosquitoes,LivingAgent,39.256229,5.317547,1,1822,ADULT,0.587,0,0,0,0,0,0,0,1838.0,0.0,1.6093,0.2475,23.8
100,935e1dad-d8f0-40fc-9ca2-b8f99dee67e9,Mosquitoes,LivingAgent,38.917658,7.163625,1,1107,ADULT,0.39,0,0,0,0,0,0,0,2577.0,0.0,2.9372,0.4458,15.02
100,ea556f1a-a361-4f38-aa3b-441eb7d23a36,Mosquitoes,LivingAgent,39.252316,5.410174,1,286,LARVA,0.77,0,0,0,0,0,0,0,1643.0,0.0,3.2911,0.524,21.42
100,e3814111-bbcb-4ba0-aedf-11449c5c800d,Mosquitoes,LivingAgent,39.130266,5.929155,1,919,ADULT,0.497,0,0,0,0,1,0,0,2303.0,0.0,29.9016,0.6304,20.01
100,a4755ca1-aeba-4a98-b76e-dbd9f6676a7e,Mosquitoes,LivingAgent,39.829601,6.125043,1,198,PUPA,0.733,0,0,0,0,0,0,0,2448.0,0.0,1.8346,0.1221,22.02
100,11ee57b1-ac72-4fa4-87e8-9e86f0b931b3,Mosquitoes,LivingAgent,40.97602,7.310217,1,694,LARVA,0.808,0,0,0,0,0,0,0,1140.0,0.0,0.992,0.1364,22.94
100,6f33a1e6-9440-41da-a706-de0450bc8246,Mosquitoes,LivingAgent,37.752844,4.972188,1,1247,ADULT,0.585,0,0,0,0,0,0,0,2097.0,0.0,3.3589,0.5035,25.14
100,7710f290-c0fc-4abe-9123-97d1312faa7f,Mosquitoes,LivingAgent,39.338072,5.399233,1,54,PUPA,0.559,0,0,0,0,0,0,0,1543.0,0.0,0.8656,0.524,21.42
100,b1b5f979-7449-4de3-ba79-2ff548df994b,Mosquitoes,LivingAgent,40.055634,6.307082,1,662,ADULT,0.333,0,0,0,0,0,0,0,2396.0,0.0,2.2786,0.1106,23.83
100,c4d0ae60-9396-4a26-8857-b84402ffd47c,Mosquitoes,LivingAgent,39.724483,5.451614,1,302,ADULT,0.482,0,0,0,0,0,0,0,1791.0,0.0,1.3537,0.6175,23.01
100,26e4cec3-7a38-4238-9429-e37d4490fbf5,Mosquitoes,LivingAgent,39.33381,6.634179,1,1908,ADULT,0.798,0,0,0,0,1,2,0,2616.0,0.0,1.3676,4.364,14.05
100,fe5584b2-721b-402a-97ca-36b0f771691e,Mosquitoes,LivingAgent,39.294883,5.425463,1,403,ADULT,0.761,0,0,0,0,1,1,0,1674.0,1.0,3.4057,0.524,21.42
100,045160b4-84ad-4a43-a77d-1697e4eb447c,Mosquitoes,LivingAgent,39.310767,6.600629,1,1655,ADULT,0.763,0,0,0,0,1,0,0,2763.0,0.0,1.6893,4.8347,15.23
100,eca9f699-7717-486d-a2d7-2b5d3eb0739e,Mosquitoes,LivingAgent,39.295211,5.371687,1,979,ADULT,0.556,0,0,0,0,1,0,0,1592.0,3.0,12.7248,0.2475,23.8
100,97dbea6b-79bd-4ae6-ad63-f16f94ef653a,Mosquitoes,LivingAgent,37.169958,8.724479,1,19,ADULT,0.429,0,0,0,0,0,0,0,964.0,0.0,0.1317,0.0868,20.06
100,d6d5e003-61dd-4ec9-b270-fe35e094bfbf,Mosquitoes,LivingAgent,39.29204,5.330777,1,643,ADULT,0.79,0,0,0,0,0,0,0,1713.0,0.0,23.894,0.2475,23.8
100,6773b985-4a00-49c3-9b91-2dbbc31163ab,Mosquitoes,LivingAgent,38.615104,6.225488,1,315,ADULT,0.563,1,0,0,0,1,1,0,1584.0,0.0,1.0049,2.449,14.78
100,2c9c04f4-57c8-4bc0-93a6-f2cb7e651b9c,Mosquitoes,LivingAgent,39.342255,5.335128,1,670,LARVA,0.64,0,0,0,0,0,0,0,1466.0,0.0,2.2336,0.2475,23.8
100,3bd2fb51-5f0c-4969-b1cc-fb3b4deb34ac,Mosquitoes,LivingAgent,40.222336,7.314885,1,824,LARVA,0.601,0,0,0,0,0,0,0,1028.0,0.0,0.2107,1.2393,16.64
100,6ae48a03-b7c6-4191-bf90-1418cb403d1e,Mosquitoes,LivingAgent,39.643995,5.501312,1,268,PUPA,0.558,0,0,0,0,0,0,0,1936.0,0.0,2.6093,0.6175,23.01
100,d99b1601-a4eb-4a9f-b023-3f7ced40d3ef,Mosquitoes,LivingAgent,38.464273,6.351908,1,410,ADULT,0.593,0,0,0,0,1,3,0,1646.0,0.0,1.0092,2.449,14.78
100,a049558d-4e57-4d85-b197-420811d41ff0,Mosquitoes,LivingAgent,38.415447,6.298954,1,748,ADULT,0.668,1,0,0,0,1,0,0,1606.0,0.0,4.5026,2.449,14.78
100,ae19c9d5-b30b-4690-8002-3509a0eea0af,Mosquitoes,LivingAgent,38.651457,6.167399,1,249,LARVA,0.706,0,0,0,0,0,0,0,1618.0,0.0,7.9102,0.7296,15.82
100,85a4438b-74f0-430c-8f81-093837a2d438,Mosquitoes,LivingAgent,39.344907,6.63711,1,106,ADULT,0.445,0,0,0,0,0,0,0,2612.0,0.0,1.4721,4.364,14.05
100,11b06972-d391-4523-b51f-6f65815bb80e,Mosquitoes,LivingAgent,38.455259,6.26649,1,1,PUPA,0.52,0,0,0,0,0,0,0,1592.0,0.0,0.6899,2.449,14.78
100,a9405afb-0016-4e8b-986c-223425d54a1a,Mosquitoes,LivingAgent,38.485892,6.306222,1,292,LARVA,0.856,0,0,0,0,0,0,0,1594.0,0.0,1.2572,2.449,14.78
100,d43d454b-0201-4e0a-833e-7a8d3dfdd9cc,Mosquitoes,LivingAgent,38.673283,5.201195,1,1699,ADULT,0.595,0,0,0,0,0,0,0,2119.0,0.0,0.5454,0.3748,23.59
100,9c65e5ce-3cd4-4967-84af-2615ac001ace,Mosquitoes,LivingAgent,39.237646,6.626771,1,443,ADULT,0.694,1,0,0,0,0,0,0,2683.0,0.0,2.2044,4.364,14.05
100,2d38408c-645e-4178-a1df-c45348eb56fb,Mosquitoes,LivingAgent,38.559693,6.130251,1,64,ADULT,0.375,1,0,0,0,0,0,0,1635.0,0.0,0.6644,2.449,14.78
100,dc1bf799-d543-4c49-879b-6d107027aff6,Mosquitoes,LivingAgent,38.862108,5.424153,1,689,LARVA,0.709,0,0,0,0,0,0,0,1896.0,0.0,0.6443,0.4878,21.15
100,2ee845b1-a670-4f2e-8551-415a56ad7472,Mosquitoes,LivingAgent,39.250617,5.348541,1,149,PUPA,0.755,0,0,0,0,0,0,0,1713.0,0.0,8.8964,0.2475,23.8
100,50e03476-e775-471c-94a6-06563052cead,Mosquitoes,LivingAgent,39.639685,5.470567,1,1256,ADULT,0.406,0,0,0,0,0,0,0,1781.0,0.0,1.82,0.6175,23.01
100,9e8d15ad-9223-4f32-a5a8-90b5f8f3196b,Mosquitoes,LivingAgent,38.710689,5.163596,1,733,ADULT,0.549,0,0,0,0,0,0,0,2039.0,0.0,0.4979,0.3748,23.59
100,704de3d5-5a8b-4488-bcfb-6b0ed52f49d9,Mosquitoes,LivingAgent,38.521181,6.28465,1,82,PUPA,0.729,0,0,0,0,0,0,0,1589.0,0.0,2.5757,2.449,14.78
100,76b2e155-fe30-4f93-afe0-24b58dfe2b8c,Mosquitoes,LivingAgent,39.242622,6.546975,1,641,ADULT,0.441,0,0,0,0,0,0,0,2973.0,0.0,1.5084,4.8347,15.23
100,9887453f-a79e-45eb-830a-a914cf4af4d3,Mosquitoes,LivingAgent,39.640224,5.537415,1,617,ADULT,0.746,0,0,0,0,0,0,0,2103.0,0.0,2.2215,0.6175,23.01
100,537df20b-c8fa-490e-a19b-d78f65176fdc,Mosquitoes,LivingAgent,39.671057,5.478807,1,262,PUPA,0.546,0,0,0,0,0,0,0,1895.0,0.0,1.2945,0.6175,23.01
100,6fc86338-c537-49cd-8960-37437f0e4eed,Mosquitoes,LivingAgent,38.434093,6.265093,1,1650,ADULT,0.78,0,0,0,0,1,0,0,1600.0,0.0,1.4983,2.449,14.78
100,bb178bed-6fc5-47b1-8a88-4d49469363a5,Mosquitoes,LivingAgent,39.12423,6.853496,1,453,LARVA,0.648,0,0,0,0,0,0,0,2398.0,0.0,2.702,4.7374,14.34
100,4165d13c-2075-4333-9263-9361c64bb289,Mosquitoes,LivingAgent,39.327528,6.555814,1,31,PUPA,0.615,0,0,0,0,0,0,0,3060.0,0.0,0.921,4.8347,15.23
100,6de491d0-d93f-4309-aa71-256b7284965e,Mosquitoes,LivingAgent,38.749661,5.232736,1,310,ADULT,0.787,0,0,0,0,0,0,0,1845.0,0.0,0.4879,0.3748,23.59
100,c8406d73-ab69-4673-84de-29821193889f,Mosquitoes,LivingAgent,39.741411,5.538321,1,128,PUPA,0.606,0,0,0,0,0,0,0,2444.0,0.0,1.3316,0.6175,23.01
100,e12f6ab7-0e69-4d83-b476-66778a9eb193,Mosquitoes,LivingAgent,39.284592,5.354712,1,523,LARVA,0.838,0,0,0,0,0,0,0,1621.0,7.0,103.7974,0.2475,23.8
100,cb10ed1c-9b4b-4cef-b65e-3dfb3079d2f9,Mosquitoes,LivingAgent,39.073316,8.255862,1,427,LARVA,0.618,0,0,0,0,0,0,0,1682.0,0.0,0.6615,0.0,20.68
100,c5e4fb0a-53e2-4073-abc3-3674c72b8a42,Mosquitoes,LivingAgent,39.700788,5.542205,1,172,ADULT,0.716,0,0,0,0,0,0,0,2310.0,0.0,2.0596,0.6175,23.01
100,818046fe-774d-4575-850f-c24f1b625725,Mosquitoes,LivingAgent,39.183108,6.4542,1,1449,ADULT,0.79,0,0,0,0,0,0,0,2976.0,0.0,0.8826,4.8347,15.23
100,39d9a449-60be-4708-b512-9294af30d5b0,Mosquitoes,LivingAgent,40.159291,5.664313,1,1440,ADULT,0.703,0,0,0,0,0,0,0,1365.0,0.0,1.9376,0.5598,24.54
100,cfb2b6af-0231-4511-a191-bbc9cdd02fac,Mosquitoes,LivingAgent,39.721239,5.472725,1,273,LARVA,0.689,0,0,0,0,0,0,0,1899.0,0.0,2.1394,0.6175,23.01
100,25cd44ba-ebce-4643-86e0-9e2f7b123956,Mosquitoes,LivingAgent,38.517134,6.327386,1,1107,ADULT,0.66,0,0,0,0,0,0,0,1783.0,0.0,0.943,2.449,14.78
100,316041fd-7f82-401a-bfb7-260732a072fd,Mosquitoes,LivingAgent,39.297436,6.574697,1,234,PUPA,0.764,0,0,0,0,0,0,0,2855.0,0.0,1.5866,4.8347,15.23
100,efc92e36-eb3a-4588-8753-eebb23de4132,Mosquitoes,LivingAgent,38.768164,5.300026,1,776,ADULT,0.508,0,0,0,0,0,0,0,1808.0,0.0,0.4186,0.3748,23.59
100,5101085d-52f9-4f18-8026-fa1dfc9d0bda,Mosquitoes,LivingAgent,38.526641,6.245524,1,786,ADULT,0.419,0,0,0,0,1,2,0,1589.0,0.0,1.3264,2.449,14.78
100,e9339647-30f0-44f6-b33d-71f2e88b6451,Mosquitoes,LivingAgent,39.219856,6.621651,1,1067,ADULT,0.433,1,0,0,0,0,0,0,2768.0,0.0,1.4593,4.8347,15.23
100,3ca78866-ba92-42dd-9fff-126bcac0312e,Mosquitoes,LivingAgent,39.051469,4.58266,1,193,LARVA,0.895,0,0,0,0,0,0,0,2683.0,0.0,0.9386,0.7277,24.04
100,4b3b9388-b0e5-448e-86fe-2106eb9eff3e,Mosquitoes,LivingAgent,39.2255,5.32326,1,520,LARVA,0.734,0,0,0,0,0,0,0,1876.0,0.0,1.0505,0.2475,23.8
100,bf1f4af9-e61c-4e24-8bb4-22d84dfb74ee,Mosquitoes,LivingAgent,38.722843,3.724169,1,122,LARVA,0.814,0,0,0,0,0,0,0,1877.0,0.0,1.6069,2.5463,22.93
100,5acf4243-b7ad-463b-929f-ba79b5f8b2a7,Mosquitoes,LivingAgent,39.330817,5.537545,1,1445,ADULT,0.407,1,0,0,0,0,0,0,1581.0,0.0,3.6986,0.524,21.42
100,8f94577b-d9a4-4611-a910-c30976b0f48c,Mosquitoes,LivingAgent,38.978757,7.247844,1,53,LARVA,0.648,0,0,0,0,0,0,0,2615.0,0.0,1.3754,0.4458,15.02
100,74d3202c-e74c-4337-89bc-6c62e6e73536,Mosquitoes,LivingAgent,38.434466,6.342619,1,633,ADULT,0.603,0,0,0,0,1,1,0,1575.0,0.0,1.3534,2.449,14.78
100,efbbdbd7-f9e9-436e-8b76-e74940008aec,Mosquitoes,LivingAgent,39.289232,6.648462,1,534,ADULT,0.344,0,0,0,0,0,0,0,2540.0,2.0,4.7957,4.364,14.05
100,80787dfd-1d11-48a8-8f80-cb35818840d7,Mosquitoes,LivingAgent,38.684195,5.238286,1,196,PUPA,0.66,0,0,0,0,0,0,0,2038.0,0.0,0.7135,0.3748,23.59
100,ea94abba-9a0a-487d-91a2-8746e840a014,Mosquitoes,LivingAgent,40.868095,7.280306,1,1291,ADULT,0.467,0,0,0,0,1,2,0,1209.0,0.0,0.3556,0.5298,19.62
