TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,b737d098-7cc1-4e5b-9375-5eeb8df2aa2b,Mosquitoes,LivingAgent,41.834563,9.644925,1,345,ADULT,0.425,0,0,0,0,0,0,0,1163.0,1.0,77.8105,0.0,22.13
100,e3d4010f-ce9d-4dc8-abe3-b4be96e85f68,Mosquitoes,LivingAgent,41.840214,9.663188,1,159,LARVA,0.832,0,0,0,0,0,0,0,1201.0,0.0,59.9357,0.0,22.13
100,9e1aa661-d5f4-4956-93dc-92ca5004d7c1,Mosquitoes,LivingAgent,41.862785,9.666885,1,370,ADULT,0.433,0,0,0,0,0,0,0,1221.0,3.0,77.681,0.0,22.13
100,8c969277-0ce0-4106-9af3-5cf1d9456ffb,Mosquitoes,LivingAgent,41.785984,9.636443,1,258,PUPA,0.648,0,0,0,0,0,0,0,1129.0,0.0,34.9667,0.0,22.13
100,04b5db4c-37bc-4cb1-b418-89e75d5fc684,Mosquitoes,LivingAgent,41.851212,9.661894,1,307,ADULT,0.343,0,0,0,0,0,0,0,1200.0,1.0,76.0619,0.0,22.13
100,89764608-640c-4d3d-a432-de0c359e4e9e,Mosquitoes,LivingAgent,41.877267,9.67705,1,1455,ADULT,0.42,0,0,0,0,0,0,0,1268.0,0.0,28.2598,0.0,21.74
100,0c062673-88ce-4c4c-aa25-e733a649b78e,Mosquitoes,LivingAgent,41.84216,9.627291,1,271,PUPA,0.513,0,0,0,0,0,0,0,1120.0,2.0,22.1999,0.0,22.13
100,52b6fd84-dda4-4356-b779-0542e2e38782,Mosquitoes,LivingAgent,41.864865,9.67192,1,715,LARVA,0.775,0,0,0,0,0,0,0,1231.0,0.0,67.8297,0.0,22.13
100,09b0d2bf-674d-40ec-b118-72aa8ee166e7,Mosquitoes,LivingAgent,41.821665,9.634148,1,1563,ADULT,0.451,0,0,0,0,0,0,0,1141.0,0.0,12.3961,0.0,22.13
100,0ba16e6b-e594-4d97-b5af-28b9fc463a4a,Mosquitoes,LivingAgent,41.880758,9.66276,1,1606,ADULT,0.7,0,0,0,0,0,0,0,1220.0,4.0,56.6896,0.0,21.74
100,8377381f-4e13-486b-9bba-ac1f5e9dae5e,Mosquitoes,LivingAgent,41.866505,9.655385,1,1225,ADULT,0.646,0,0,0,0,1,2,0,1195.0,2.0,73.6721,0.0,22.13
100,4aac8d1a-eb7c-4a84-80f1-2d34770d74e9,Mosquitoes,LivingAgent,41.884127,9.66052,1,616,LARVA,0.674,0,0,0,0,0,0,0,1221.0,2.0,49.0654,0.0,21.74
