TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m
100,0017910b-cc8c-4a07-bc86-9e4386095e45,Mosquitoes,LivingAgent,41.869879,9.672565,1,1094,ADULT,0.653,0,0,0,0,0,0,0,1246.0,0.0,56.94,0.0,22.13
100,3033d4b5-87e2-4854-81a8-1960581c673d,Mosquitoes,LivingAgent,41.84655,9.649223,1,383,ADULT,0.595,0,0,0,0,0,0,0,1186.0,6.0,81.17,0.0,22.13
100,bf57e642-d9c5-4838-933c-a16026673d49,Mosquitoes,LivingAgent,41.8676,9.674502,1,11,PUPA,0.623,0,0,0,0,0,0,0,1245.0,5.0,75.15,0.0,22.13
100,5baef576-a461-412d-8265-c08b99fd01fb,Mosquitoes,LivingAgent,41.826722,9.642164,1,429,LARVA,0.835,0,0,0,0,0,0,0,1160.0,1.0,34.13,0.0,22.13
100,b6f07d06-91a2-4305-a4cc-2051ae6cdec4,Mosquitoes,LivingAgent,41.86643,9.652213,1,234,LARVA,0.739,0,0,0,0,0,0,0,1184.0,2.0,65.58,0.0,22.13
100,9aeb6e6c-4ffa-4fb5-9e05-4a8fdb9e11d5,Mosquitoes,LivingAgent,41.876128,9.652546,1,218,LARVA,0.863,0,0,0,0,0,0,0,1181.0,2.0,64.57,0.0,21.74
100,c99f131d-d650-42a2-a5c3-3d23585cb504,Mosquitoes,LivingAgent,41.846242,9.619901,1,617,LARVA,0.841,0,0,0,0,0,0,0,1105.0,0.0,10.39,0.2542,18.23
100,7b48d183-c533-480f-b9d3-0f4706b64ecf,Mosquitoes,LivingAgent,41.842137,9.617703,1,555,LARVA,0.785,0,0,0,0,0,0,0,1107.0,0.0,5.73,0.2542,18.23
100,633dc7c1-9e97-4499-a4c8-52ed2c6618a8,Mosquitoes,LivingAgent,41.782768,9.634368,1,107,PUPA,0.574,0,0,0,0,0,0,0,1128.0,1.0,37.97,0.0,22.13
100,8e8a92c6-630f-47ae-bf58-40542cc7ea3e,Mosquitoes,LivingAgent,41.853266,9.675475,1,565,ADULT,0.582,0,0,0,0,1,3,0,1221.0,2.0,53.68,0.0,22.13
100,cc38bb36-cd8d-4539-b5bb-21ff7633800a,Mosquitoes,LivingAgent,41.836148,9.635814,1,29,ADULT,0.654,0,0,0,0,0,0,0,1141.0,4.0,50.85,0.0,22.13
100,d0cb23fc-63e6-4e4f-8859-62fa0d5613dc,Mosquitoes,LivingAgent,41.847472,9.669501,1,1132,ADULT,0.59,1,0,0,0,0,0,0,1207.0,0.0,33.8,0.0,22.13
